ref_area.label,indicator.label,source.label,classif1.label,time,obs_value,note_indicator.label,note_source.label
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2010,-8.55,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2012,-15.76,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2013,-4.37,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Honduras,Gender wage gap by occupation (%),HND - HS - Encuesta Permanente de Hogares de Propósitos Múltiples,Occupation (ISCO-08): Total,2014,-15.05,Currency: HND - Lempira (HNL) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Haiti,Gender wage gap by occupation (%),HTI - HIES - Enquête sur les conditions de vie en Haïti,Occupation (ISCO-08): Total,2001,16.04,Currency: HTI - Gourde (HTG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): Total,2014,15.52,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): Total,2015,15.1,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,
Israel,Gender wage gap by occupation (%),ISR - HIES - Income Survey,Occupation (ISCO-08): Total,2016,19.35,Currency: ISR - New Shekel (ILS) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers
Jamaica,Gender wage gap by occupation (%),JAM - LFS - Labour Force Survey,Occupation (ISCO-08): Total,1990,28.42,Currency: JAM - Jamaican dollar (JMD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Jamaica,Gender wage gap by occupation (%),JAM - LFS - Labour Force Survey,Occupation (ISCO-08): Total,1996,21.81,Currency: JAM - Jamaican dollar (JMD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Jamaica,Gender wage gap by occupation (%),JAM - LFS - Labour Force Survey,Occupation (ISCO-08): Total,1999,6.67,Currency: JAM - Jamaican dollar (JMD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Jamaica,Gender wage gap by occupation (%),JAM - LFS - Labour Force Survey,Occupation (ISCO-08): Total,2001,6.9,Currency: JAM - Jamaican dollar (JMD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Jamaica,Gender wage gap by occupation (%),JAM - LFS - Labour Force Survey,Occupation (ISCO-08): Total,2002,15.33,Currency: JAM - Jamaican dollar (JMD) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2009,35.09,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2010,34.27,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2011,33.58,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2012,32.69,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2013,32.94,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2014,33.8,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2015,34.67,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2016,33.59,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2017,33.07,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
"Korea, Republic of",Gender wage gap by occupation (%),KOR - ES - Survey on labor conditions by employment type,Occupation (ISCO-08): Total,2018,31.47,Currency: KOR - South Korean won (KRW) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Data reference period: June | Institutional sector coverage: Private sector only | Economic activity coverage: Excluding public administration | Establishment size coverage: All establishments with at least 5 employees
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,1989,20.58,Currency: MEX - Mexican peso (MXP) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,1992,25.35,Currency: MEX - Mexican peso (MXP) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,1994,16.87,Currency: MEX - New Peso (MXN) | Time unit: Per hour | Break in series: New or revalued currency,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,1996,17.7,Currency: MEX - New Peso (MXN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,1998,16.37,Currency: MEX - New Peso (MXN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,2000,23.87,Currency: MEX - New Peso (MXN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,2002,12.5,Currency: MEX - New Peso (MXN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,2008,13.39,Currency: MEX - New Peso (MXN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,2010,3.13,Currency: MEX - New Peso (MXN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,2012,13.98,Currency: MEX - New Peso (MXN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,2014,6.65,Currency: MEX - New Peso (MXN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Mexico,Gender wage gap by occupation (%),MEX - HIES - Encuesta Nacional de Ingresos y Gastos de los Hogares,Occupation (ISCO-08): Total,2016,1.8,Currency: MEX - New Peso (MXN) | Time unit: Per hour | Accounting concept: Net | Working time arrangement coverage: Full-time and part time workers,Employment definition: Including subsistence workers
Malaysia,Gender wage gap by occupation (%),MYS - ES - Salaries and Wages Survey,Occupation (ISCO-08): Total,2011,-0.86,Currency: MYS - Ringgit (MYR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Malaysia,Gender wage gap by occupation (%),MYS - ES - Salaries and Wages Survey,Occupation (ISCO-08): Total,2012,-2.57,Currency: MYS - Ringgit (MYR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Malaysia,Gender wage gap by occupation (%),MYS - ES - Salaries and Wages Survey,Occupation (ISCO-08): Total,2013,-3.19,Currency: MYS - Ringgit (MYR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Malaysia,Gender wage gap by occupation (%),MYS - ES - Salaries and Wages Survey,Occupation (ISCO-08): Total,2014,-1.43,Currency: MYS - Ringgit (MYR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Malaysia,Gender wage gap by occupation (%),MYS - ES - Salaries and Wages Survey,Occupation (ISCO-08): Total,2015,-2.25,Currency: MYS - Ringgit (MYR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Malaysia,Gender wage gap by occupation (%),MYS - ES - Salaries and Wages Survey,Occupation (ISCO-08): Total,2016,-0.94,Currency: MYS - Ringgit (MYR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Malaysia,Gender wage gap by occupation (%),MYS - ES - Salaries and Wages Survey,Occupation (ISCO-08): Total,2017,2.21,Currency: MYS - Ringgit (MYR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Malaysia,Gender wage gap by occupation (%),MYS - ES - Salaries and Wages Survey,Occupation (ISCO-08): Total,2018,2.25,Currency: MYS - Ringgit (MYR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time workers,
Nicaragua,Gender wage gap by occupation (%),NIC - HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida,Occupation (ISCO-08): Total,1993,6.78,Currency: NIC - Cordoba (NIO) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Nicaragua,Gender wage gap by occupation (%),NIC - HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida,Occupation (ISCO-08): Total,1998,19.59,Currency: NIC - Cordoba (NIO) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Nicaragua,Gender wage gap by occupation (%),NIC - HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida,Occupation (ISCO-08): Total,2001,2.96,Currency: NIC - Cordoba (NIO) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Nicaragua,Gender wage gap by occupation (%),NIC - HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida,Occupation (ISCO-08): Total,2005,9.93,Currency: NIC - Cordoba (NIO) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Nicaragua,Gender wage gap by occupation (%),NIC - HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida,Occupation (ISCO-08): Total,2009,2.04,Currency: NIC - Cordoba (NIO) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Nicaragua,Gender wage gap by occupation (%),NIC - HIES - Encuesta Nacional de Hogares sobre Medicion de Nivel de Vida,Occupation (ISCO-08): Total,2014,2.62,Currency: NIC - Cordoba (NIO) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Pakistan,Gender wage gap by occupation (%),PAK - LFS - Labour Force Survey,Occupation (ISCO-08): Total,2016,10.81,Currency: PAK - Pakistani rupee (PKR) | Time unit: Per hour | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding both institutional population and armed forces and/or conscripts
Pakistan,Gender wage gap by occupation (%),PAK - LFS - Labour Force Survey,Occupation (ISCO-08): Total,2017,22.71,Currency: PAK - Pakistani rupee (PKR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Pakistan,Gender wage gap by occupation (%),PAK - LFS - Labour Force Survey,Occupation (ISCO-08): Total,2018,23.66,Currency: PAK - Pakistani rupee (PKR) | Time unit: Per hour | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Employment definition: Excluding own-use production workers | Data reference period: Noncalendar year | Population coverage: Excluding both institutional population and armed forces and/or conscripts
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,1989,18.18,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,1991,4.55,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,1995,8.33,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,1997,16,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,1998,10.34,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,1999,7.69,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2000,3.45,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2001,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2002,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2003,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2004,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2005,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2006,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2007,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2008,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2009,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2010,0,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2011,-2.86,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2012,2.44,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2013,-2.44,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Panama,Gender wage gap by occupation (%),PAN - HIES - Living Standards Survey,Occupation (ISCO-08): Total,2014,4.44,Currency: PAN - Balboa (PAB) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,1997,20,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,1998,21.43,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,1999,12.2,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2000,25.64,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2001,15,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour | Break in series: Methodology revised,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2002,11.9,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2003,18.6,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour | Break in series: Methodology revised,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2004,22.5,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2005,15.38,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2006,20.45,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2007,16.33,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2008,20.37,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2009,18.97,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2010,23.81,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2011,22.06,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2012,25.33,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2013,21.33,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Peru,Gender wage gap by occupation (%),PER - HS - Encuesta Nacional de Hogares,Occupation (ISCO-08): Total,2014,20.51,Currency: PER - Nuevo sol (PEN) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2007,10.65,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2008,11.74,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2009,9.67,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2011,9.58,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers | Break in series: Methodology revised,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2012,8.8,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2013,10.34,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2015,9.59,Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2016,8.54,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2017,8.16,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - LFS - Inquérito ao Emprego,Occupation (ISCO-08): Total,2018,8.64,Currency: PRT - Euro (EUR) | Time unit: Per hour | Accounting concept: Net | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,Population coverage: Excluding institutional population
Portugal,Gender wage gap by occupation (%),PRT - ES - Structure of Earnings Survey,Occupation (ISCO-08): Total,2010,12.76,Currency: PRT - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Portugal,Gender wage gap by occupation (%),PRT - ES - Structure of Earnings Survey,Occupation (ISCO-08): Total,2014,14.85,Currency: PRT - Euro (EUR) | Time unit: Per hour,"Repository: Eurostat | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2002,28.24,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2003,-0.81,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2004,5.47,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
Paraguay,Gender wage gap by occupation (%),PRY - HS - Encuesta Permanente de Hogares,Occupation (ISCO-08): Total,2005,12.74,Currency: PRY - Guarani (PYG) | Time unit: Per hour,Repository: SEDLAC (CEDLAS and The World Bank)
